Year,Continent,Average_CPI,Total_Deaths,Note
1976,Oceania,26.60059401,9
1977,Oceania,26.64372441,73
1978,Oceania,27.18420891,12
1979,Oceania,27.78210433,83
1980,Oceania,27.9245415,18
1981,Oceania,28.8537359,6
1982,Oceania,29.69442459,8
1983,Oceania,30.46163914,157
1984,Oceania,31.03777414,36
1985,Oceania,31.13385569,83
1986,Oceania,31.81274099,138
1987,Oceania,32.10013892,71
1988,Oceania,32.14704478,102
1989,Oceania,32.35175728,49
1990,Oceania,32.89729226,29
1991,Oceania,33.67808742,213
1992,Oceania,34.56917387,6
1993,Oceania,35.45956587,120
1994,Oceania,42,41
1995,Oceania,42.40773695,9
1996,Oceania,42.65909583,64
1997,Oceania,43.07981691,160
1998,Oceania,43.5702207,2329
1999,Oceania,44.12417905,67
2000,Oceania,44.54270225,32
2001,Oceania,45.23551086,9
2002,Oceania,45.57362115,233
2003,Oceania,45.62344891,46
2004,Oceania,45.78979201,35
2005,Oceania,46.61528827,27
2006,Oceania,46.90583182,24
2007,Oceania,47.67990519,242
2008,Oceania,48.6726685,25
2009,Oceania,48.94717645,972
2010,Oceania,49.40191951,41
2011,Oceania,50.27694498,183
2012,Oceania,51.18689511,101
2013,Oceania,58,27
2014,Oceania,58.10458909,201
2015,Oceania,58.77611715,66
2016,Oceania,59.32631815,57
2017,Oceania,59.97332312,12
2018,Oceania,65,190
2019,Oceania,65.62619517,108
2020,Oceania,66.37648259,84
2021,Oceania,73,6
